Department,Design,Class,Sub-Class,Item  #,Style  #,Vendor Model  #,Vendor  #,Item Desc,Store,Individual Cost Value,On-hand,Individual Selling Value,Image Dir.,AvgWeight,Create Date,Whole Cost
LADYS RING,NOVELLO,SOL RING,8.00 CARAT,212534,212534,LGEEME8.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-FRE,2668,1,40995,,0,3/14/2024,4658.52
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,214078,214078,LGE+PC2.00,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-RENO,721,1,17995,,4.6,5/30/2024,2044.89
LADYS RING,NATURAL,SOL RING,0.75 LESS,136304,136304,SRBC0.75,BRN,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-DEER,758,1,6999,,0,9/14/2020,795.34
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,213610,213610,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,472,1,6995,,1.5,5/16/2024,794.89
LADYS RING,NATURAL,SOL RING,1.50 CARAT,202104,202104,SPEA1.50,RMY,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-CULVER,2725,1,29995,,0,4/10/2023,3408.52
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,213558,213558,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SOLANO,730,1,12995,,2.8,5/16/2024,1476.70
LADYS RING,NOVELLO,SOL RING,2.50 CARAT,213889,213889,LGE+RBC2.50,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SAL,827,1,10995,,0,5/28/2024,1249.43
LADYS RING,NATURAL,SOL RING,0.75 LESS,130180,130180,S+RBC0.75,RPNT,"14KT""UGS-CERTIFIED"" SOLITAIRE RING",DE-SOUTH,1500,1,16499,,0,2/24/2016,1874.89
LADYS RING,NATURAL,SOL RING,0.75 LESS,136309,136309,SRBC0.75,BRN,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",MAIN,758,1,6999,,0,9/14/2020,795.34
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,199282,199282,LGEPC2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1286,1,16995,,0,12/31/2022,1931.25
LADYS RING,NOVELLO,SOL RING,,199359,199359,LGS+RBC3.00,PRNY,"14KT""NOVELLO-COLLECTION""   AGI CERT LABGROWN SOLITAIRE RING",VJ-SERRA,1625,1,41995,\199359.webp,0,1/2/2023,4772.16
LADYS RING,NATURAL,SOL RING,0.50 LESS,116872,116872,S+RBC0.50,MDNI,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",MAIN,487,1,5999,,0,9/14/2020,681.70
LADYS RING,NATURAL,SOL RING,0.75 LESS,174480,174480,ERBC0.50,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-VAL,1102,1,12995,,0,9/11/2020,1476.70
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,212220,212220,LGE+OVA1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DE-SOUTH,647,1,8995,,0,2/23/2024,1022.16
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,206066,206066,LGE+PEA1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VICTOR,708,1,9199,,0,8/5/2023,1045.34
LADYS RING,NATURAL,SOL RING,1.50 CARAT,207792,207792,SOVA1.50,HKE,"14KT""GIA-CERTIFIED""  OVAL DIAMOND SOLITARE RING",MAIN,2096,1,25995,,0,10/12/2023,2953.98
PENDANT,NATURAL,SOL PNDT,0.50 LESS,199068,199068,E+RBC0.40,MNE,"14KT""AGI-CERTIFIED""  RBC SOLITAIRE PENDANT",VJ-ONT,773,1,8499,\199068.webp,2.3,12/29/2022,965.80
LADYS RING,NATURAL,SOL RING,2.00 CARAT,174314,174314,E+RBC2.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",MAIN,18282,1,201995,,0,8/21/2020,22953.98
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,206062,206062,LGE+EME2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-INLND,903,1,11995,,0,8/5/2023,1363.07
EARRINGS,OVANIFUSIO,18KT,,208282,208282,EDF13919-050-COMP,GM,"18KT""OVANI-FUSION""  LABGROWN DIAMOND CNTR DOUBLE HALO EARRINGS",VJ-OAK,1040,1,13499,\208282.webp,0,10/30/2023,1533.98
LADYS RING,NATURAL,SOL RING,2.00 CARAT,174331,174331,ERBC2.00,SUN,"14KT""GIA-CERTIFIED""  SOLITAIRE RING",MAIN,16494,1,181995,,0,7/6/2020,20681.25
LADYS RING,NOVELLO,SOL RING,9.00 CARAT,212550,212550,LGERAD9.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-FRE,3009,1,51995,,0,3/14/2024,5908.52
LADYS RING,NATURAL,SOL RING,1.00 CARAT,105154,105154,E+RBC1.00,TMR,"14KT""INT-CERTIFIED"" SOLITAIRE RING",MAIN,5000,1,55995,,0,5/20/2012,6363.07
LADYS RING,NATURAL,SOL RING,1.00 CARAT,130372,130372,E+OVA1.00,DN,"18KT""GIA-CERTIFIED""  99900099 SOLITAIRE RING",DE-SOUTH,4406,1,49995,,0,3/14/2016,5681.25
LADYS RING,NOVELLO,SOL RING,3.00 CARAT,205287,205287,LGE+RBC3.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,1491,1,19995,\205287.webp,0,7/12/2023,2272.16
LADYS RING,NOVELLO,,,175813,175813,LGERBC1.50,FLK,"14KT""NOVELLO-COLLECTION""  99240099 AGI CERT LABGROWN SOLITAIRE RING",MAIN,938,1,24995,,2.9,9/4/2020,2840.34
LADYS RING,NOVELLO,SOL RING,2.50 CARAT,169180,169180,LGEPC2.75,VSU,"99240099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,3154,1,28995,,0,8/17/2020,3294.89
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,175897,175897,LGSRBC1.50,FLK,"99120099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-ROSE,943,1,8995,,0,9/4/2020,1022.16
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,213608,213608,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,472,1,6995,,1.5,5/16/2024,794.89
LADYS RING,NATURAL,SOL RING,0.75 LESS,115772,115772,ERBC0.75,TMR,"14KT""AGI-CERTIFIED""  ROUND SOLITAIRE RING			",MAIN,1500,1,13995,,0,8/17/2020,1590.34
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,212183,212183,LGEEME1.50,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,535,1,7995,,0,2/23/2024,908.52
LADYS RING,NATURAL,SOL RING,0.50 LESS,159107,159107,S+RBC0.50,MHVR,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-MOD,590,1,7099,,0,8/7/2018,806.70
LADYS RING,NATURAL,SOL RING,2.00 CARAT,163423,163423,S+RBC2.00,RPNT,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",DE-SOUTH,4000,1,49995,,0,2/11/2019,5681.25
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,214160,214160,LGE+OVA1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-S.ANITA,415,1,5995,,0,6/5/2024,681.25
LADYS RING,NATURAL,SOL RING,1.50 CARAT,103070,103070,EASH1.50,FMT,"14KT""INT-CERTIFIED"" SOLITAIRE RING",MAIN,5624,1,62995,,0,6/14/2019,7158.52
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,213809,213809,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-LONG,747,1,11995,,2.8,5/28/2024,1363.07
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,213508,213508,LGE+RBC2.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-INLND,723,1,12995,,2.8,5/16/2024,1476.70
LADYS RING,NOVELLO,SOL RING,9.00 CARAT,212593,212593,LGE+MAR9.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-FRE,2988,1,51995,,0,3/14/2024,5908.52
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,186126,186126,LGS+RBC1.00,VSU,"14KT""NOVELLO-COLLECTION""  UV-PLUS LABGROWN DIAMOND SOLITAIRE RING",VJ-SOLANO,650,2,5995,\186126.webp,0,5/23/2022,681.25
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,191906,191906,LGEOVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-LONG,2541,1,11995,,0,4/4/2022,1363.07
LADYS RING,NATURAL,SOL RING,0.50 LESS,114274,114274,SRBC0.50,TMR,"14KT""INT-CERTIFIED"" SOLITAIRE RING",VJ-INLND,738,1,8195,,0,6/13/2019,931.25
LADYS RING,NATURAL,SOL RING,0.75 LESS,170254,170254,E+PC0.60,MDNI,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-RENO,755,1,9499,,0,9/14/2020,1079.43
LADYS RING,NOVELLO,SOL RING,3.00 CARAT,216715,216715,LGE+RBC3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,803,1,11995,,0,8/24/2024,1363.07
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,191247,191247,LGE+RBC1.00,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,989,1,9995,,1.5,3/10/2022,1135.80
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,199279,199279,LGEPC2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VIS,1168,1,15995,,0,12/31/2022,1817.61
LADYS RING,NOVELLO,SOL RING,0.75 LESS,179324,179324,LGE+PC0.75,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,668,1,8995,,0,12/3/2020,1022.16
LADYS RING,,,,124072,124072,,AMT,"14KT""EGI-CERTIFIED"" SOLITAIRE RING",VJ-SERRA,1350,1,11995,,0,3/7/2015,1363.07
LADYS RING,NOVELLO,SOL RING,6.00 CARAT,212606,212606,LGE+OVA6.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VAL,2014,1,30995,,0,3/14/2024,3522.16
LADYS RING,NOVELLO,SOL RING,2.50 CARAT,213849,213849,LGE+RBC2.50,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-S.ROSA,831,1,20995,,0,5/28/2024,2385.80
LADYS RING,NOVELLO,SOL RING,7.00 CARAT,212559,212559,LGERAD6.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,2721,1,36995,,0,3/14/2024,4203.98
LADYS RING,NATURAL,SOL RING,1.50 CARAT,126479,126479,S+CUS1.50,YRSH,"14KT""INT-CERTIFIED""  SOLITAIRE RING",MAIN,4225,1,46995,,0,6/19/2015,5340.34
LADYS RING,NATURAL,SOL RING,0.75 LESS,105252,105252,FRBC0.50,MDNI,"14KT""AGQA-CERTIFIED"" SOLITAIRE RING",MAIN,399,1,3999,,0,9/14/2020,454.43
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,206033,206033,LGE+PEA1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,505,1,4995,,0,8/5/2023,567.61
LADYS RING,NATURAL,SOL RING,1.00 CARAT,174254,174254,ERBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-VIS,4322,1,47995,,2.5,9/11/2020,5453.98
LADYS RING,NATURAL,SOL RING,1.00 CARAT,187713,187713,SPEA1.00,MDNI,"14KT""AGI-CERTIFIED""  99290099 SOLITAIRE RING",VJ-INLND,1900,1,20995,,0,10/26/2021,2385.80
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,210941,210941,LGE+OVA1.00,HRSH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND OVAL SOLITAIRE RING",MAIN,850,1,9499,,0,1/9/2024,1079.43
LADYS RING,NATURAL,SOL RING,0.75 LESS,156434,156434,S+HEA0.75,GHVR,"14KT""IGI-CERTIFIED"" SOLITAIRE RING",MAIN,1017,1,11499,,0,3/22/2018,1306.70
LADYS RING,NATURAL,SOL RING,0.75 LESS,130947,130947,SRBC0.75,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-S.ROSA,1300,1,14499,,0,4/13/2016,1647.61
LADYS RING,NOVELLO,SOL RING,9.00 CARAT,212496,212496,LGEPEA9.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VICTOR,3185,1,51995,,0,3/14/2024,5908.52
EARRINGS,,10KT,HOOPS,187201,187201,FEF-0147VA78W0,HRSH,10KT HOOPS,VJ-VAL,267,1,3199,\187201.webp,0,9/15/2021,363.52
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,214122,214122,LGE+RAD1.50,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-CHAND,512,1,7995,,0,5/30/2024,908.52
LADYS RING,NATURAL,SOL RING,0.75 LESS,210874,210874,F+PC0.70,CUSTBB,"14KT""EGL-CERTIFIED""  PRINCESS SOLITAIRE RING",MAIN,580,1,6399,,0,1/5/2024,727.16
LADYS RING,NATURAL,SOL RING,1.00 CARAT,159748,159748,SRBC1.00,YRSH,"14KT""INT-CERTIFIED"" SOLITAIRE RING",VJ-FRE,2313,1,25499,,2.5,9/11/2018,2897.61
LADYS RING,NATURAL,SOL RING,0.75 LESS,207757,207757,E+RAD0.70,SHTL,"14KT""GIA-CERTIFIED""  RADIANT DIAMOND SOLITARE RING",VJ-VAL,1174,1,13995,,0,10/12/2023,1590.34
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,191244,191244,LGE+RBC1.00,FLK,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAY,997,1,12995,,1.5,3/10/2022,1476.70
LADYS RING,NOVELLO,SOL RING,7.00 CARAT,197741,197741,LGERBC7.50,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",DBC-GM,11793,1,36995,,0,10/24/2022,4203.98
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,180230,180230,LGS+RBC1.00,FLK,"99100099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-FRE,950,1,8995,,0,12/31/2020,1022.16
PENDANT,NOVELLO,SOL PNDT,1.00 CARAT,171394,171394,LGSRBC1.00,FLK,"99120099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE PENDANT",VJ-SAL,764,1,6995,,2.5,12/4/2019,794.89
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,178900,178900,LGERBC1.30,FLK,"99110099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SOLANO,880,1,7995,,0,11/23/2020,908.52
LADYS RING,NATURAL,SOL RING,0.75 LESS,155011,155011,E+PEA0.75,HRSH,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-VIS,1479,1,16499,,0,12/12/2017,1874.89
LADYS RING,NATURAL,SOL RING,1.50 CARAT,174279,174279,E+RBC1.50,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-VIS,12811,1,140995,,0,8/21/2020,16022.16
EARRINGS,NOVELLO,SOL STUDS,2.00 CARAT,191395,191395,ER-LGEPC2.00,FLK,"14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE STUDS",VJ-VIS,1635,1,8999,\191395.webp,0,3/15/2022,1022.61
LADYS RING,,,,129346,129346,R31-127929,YRSH,"18K""EGL-CERTIFIED"" CNTR WITH SIDE-0.33CT FG/VS2SI1",MAIN,2563,1,25995,,0,11/23/2015,2953.98
LADYS RING,NOVELLO,SOL RING,3.00 CARAT,216988,216988,LGE+EME3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,879,1,12995,,0,8/24/2024,1476.70
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,188480,188480,LGEMSB2.00,SPNL,"99210099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",MAIN,2821,1,15995,,0,11/20/2021,1817.61
LADYS RING,NATURAL,SOL RING,2.00 CARAT,207486,207486,SRBC2.00,SPNL,"14KT""IGI-CERTIFIED""  RBC DIAMOND SOLITARE RING.",MAIN,4566,1,51995,,0,9/28/2023,5908.52
EARRINGS,NOVELLO,SOL STUDS,1.50 CARAT,191403,191403,ER-LGEPC1.70,FLK,"14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE STUDS",VJ-VIS,1422,1,18995,\191403.webp,0,3/15/2022,2158.52
LADYS RING,NOVELLO,SOL RING,10.00 CARA,212501,212501,LGEPEA10.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SERRA,3485,1,56995,,0,3/14/2024,6476.70
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,192027,192027,LGE+OVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,2698,1,10995,,0,4/4/2022,1249.43
LADYS RING,NATURAL,SOL RING,1.00 CARAT,207132,207132,F+OVA1.00,DHRM,"14KT""AGI-CERTIFIED""  OVAL DIAMOND SOLITAIRE RING",VJ-VAL,1082,1,13995,,0,9/22/2023,1590.34
LADYS RING,NATURAL,SOL RING,2.00 CARAT,207103,207103,SPC2.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-OAK,4794,1,52995,,0,9/22/2023,6022.16
LADYS RING,NOVELLO,SOL RING,10.00 CARA,212541,212541,LGEEME10.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,3385,1,56995,,0,3/14/2024,6476.70
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,212202,212202,LGEEME2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DBC-GM,746,1,9995,,2.8,2/23/2024,1135.80
LADYS RING,NATURAL,SOL RING,0.75 LESS,136058,136058,ERBC0.75,MNE,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-HEND,1163,1,11995,,0,9/25/2021,1363.07
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,179270,179270,LGE+RBC1.00,VSU,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VIS,1449,1,13995,,1.5,12/3/2020,1590.34
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,192029,192029,LGE+OVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN SOLITAIRE RING",VJ-S.ROSA,2306,1,10995,,0,4/4/2022,1249.43
LADYS RING,NATURAL,SOL RING,1.00 CARAT,174231,174231,ERBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-VIS,4347,1,47995,,2.5,9/11/2020,5453.98
LADYS RING,NATURAL,SOL RING,0.99 LESS,135139,135139,SPC0.75,SPNL,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-MOD,1074,1,11895,,0,11/16/2016,1351.70
LADYS RING,NOVELLO,SOL RING,5.00 CARAT,194305,194305,LGERBC5.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SOLANO,4691,1,18995,,0,9/12/2022,2158.52
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,216777,216777,LGE+PC2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-LONG,675,1,9995,,4.6,8/24/2024,1135.80
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,198726,198726,LGERBC2.25,PRNY,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-VICTOR,842,1,10995,,0,11/30/2022,1249.43
LADYS RING,NATURAL,SOL RING,1.00 CARAT,174178,174178,E+RBC1.00,SUN,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-CULVER,4306,1,47995,,0,9/11/2020,5453.98
LADYS RING,NATURAL,SOL RING,1.00 CARAT,159173,159173,SRBC1.00,HRSH,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",MAIN,1878,1,20995,,2.5,8/7/2018,2385.80
LADYS RING,NOVELLO,SOL RING,3.00 CARAT,213428,213428,LGE+RBC3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-INLND,866,1,12995,,0,5/19/2024,1476.70
LADYS RING,NATURAL,SOL RING,1.00 CARAT,174500,174500,ERBC1.00,SUN,"14KT""GIA-CERTIFIED""  SOLITAIRE RING",VJ-RENO,5894,1,64995,,2.5,8/21/2020,7385.80
LADYS RING,NOVELLO,SOL RING,1.50 CARAT,214119,214119,LGE+RAD1.50,VSU,"14KT""NOVELLO-COLLECTION"" IGI CERT LABGROWN DIAMOND SOLITAIRE RING",DE-SOUTH,520,1,7995,,0,5/30/2024,908.52
LADYS RING,NATURAL,SOL RING,1.50 CARAT,120721,120721,FRBC1.50,AMT,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",VJ-LONG,3025,1,33399,,0,4/8/2014,3795.34
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,206174,206174,LGE+PC1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,464,1,5999,,2.3,8/5/2023,681.70
LADYS RING,NATURAL,SOL RING,1.50 CARAT,107830,107830,FPC1.50,AMT,"14KT""AGQA-CERTIFIED"" SOLITAIRE RING",VJ-VIS,2750,1,30995,,0,7/25/2012,3522.16
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,213615,213615,LGE+RBC1.00,ASH,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,472,1,6995,,1.5,5/16/2024,794.89
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,175833,175833,LGSRBC1.20,FLK,"99100099""14KT""NOVELLO-COLLECTION""  AGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-SOLANO,767,1,6995,,2.5,9/7/2020,794.89
LADYS RING,NOVELLO,SOL RING,3.00 CARAT,197207,197207,LGE+PEA3.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-LIV,3360,1,15995,,0,10/19/2022,1817.61
LADYS RING,NATURAL,SOL RING,1.00 CARAT,207150,207150,FOVA1.00,DHRM,"14KT""AGI-CERTIFIED""  OVAL DIAMOND SOLITAIRE RING",VJ-S.ANITA,1098,1,12995,,0,9/22/2023,1476.70
LADYS RING,NATURAL,SOL RING,1.00 CARAT,207124,207124,S+PC1.00,DHRM,"14KT""AGI-CERTIFIED""  SOLITAIRE RING",VJ-EAST,1950,1,22995,,0,9/22/2023,2613.07
LADYS RING,NOVELLO,SOL RING,10.00 CARA,212486,212486,LGE+OVA10.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-MOD,3258,1,56995,,0,3/14/2024,6476.70
LADYS RING,NATURAL,SOL RING,0.75 LESS,136311,136311,SRBC0.75,BRN,"14KT""AGI-CERTIFIED"" SOLITAIRE RING",MAIN,758,1,6999,,0,9/14/2020,795.34
LADYS RING,NOVELLO,SOL RING,4.00 CARAT,194329,194329,LGERBC4.00,DBN,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-ROSE,3717,1,15995,,0,8/22/2022,1817.61
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,180241,180241,LGE+RBC1.00,FLK,"99120099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-BAKER,1410,1,12995,,1.5,12/31/2020,1476.70
LADYS RING,NATURAL,SOL RING,1.00 CARAT,132782,132782,EEME1.00,,"18KT""GIA-CERTIFIED"" SOLITAIRE RING",VJ-LIV,2908,1,32995,,0,6/23/2016,3749.43
LADYS RING,NATURAL,SOL RING,1.00 CARAT,129733,129733,E+PC1.00,PRMT,"14KT""GIA-CERTIFIED"" SOLITAIRE RING",MAIN,3359,1,36995,,0,12/16/2015,4203.98
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,191930,191930,LGE+OVA2.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-OAK,2599,1,10995,,0,4/4/2022,1249.43
LADYS RING,NATURAL,SOL RING,2.00 CARAT,207645,207645,ERBC2.00,SUN,"14KT""GIA-CERTIFIED""  RBC DIAMOND SOLITARE RING",VJ-DEER,4851,1,53995,,0,10/12/2023,6135.80
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,197125,197125,LGE+EME1.00,VSU,"14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-S.ANITA,672,1,8995,,0,10/19/2022,1022.16
LADYS RING,NOVELLO,SOL RING,1.00 CARAT,180264,180264,LGSRBC1.20,FLK,"99100099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",MAIN,920,1,8995,,2.5,12/31/2020,1022.16
LADYS RING,NATURAL,SOL RING,0.75 LESS,111724,111724,F+PC0.58,MDNI,"14KT""AGI-CERTIFIED""  PRINCESS SOLITAIRE RING			",MAIN,384,1,4399,,0,10/16/2012,499.89
LADYS RING,NOVELLO,SOL RING,2.00 CARAT,179315,179315,LGE+RBC2.00,VSU,"99210099""14KT""NOVELLO-COLLECTION""  IGI CERT LABGROWN DIAMOND SOLITAIRE RING",VJ-RENO,5443,1,11995,,2.8,12/3/2020,1363.07
